match_id,season,date,round,referee,home_team,away_team,home_score,away_score,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,status
I1_20251004_LAZIO_TORINO,2025/26,2025-10-04,,Marco Piccinini,Lazio,Torino,3,3,9,16,4,8,3,5,13,22,3,3,0,0,full_time
I1_20251004_PARMA_LECCE,2025/26,2025-10-04,,Daniele Doveri,Parma,Lecce,0,1,10,7,2,3,4,9,16,16,1,2,0,0,full_time
I1_20251004_INTER_CREMONES,2025/26,2025-10-04,,Ermanno Feliciani,Inter,Cremonese,4,1,27,3,9,2,13,1,9,8,1,1,0,0,full_time
I1_20251004_ATALANTA_COMO,2025/26,2025-10-04,,Luca Zufferli,Atalanta,Como,1,1,16,12,4,4,8,3,10,19,1,3,0,0,full_time
I1_20251005_UDINESE_CAGLIARI,2025/26,2025-10-05,,Alberto Arena,Udinese,Cagliari,1,1,23,8,4,2,7,2,14,16,1,2,0,0,full_time
I1_20251005_BOLOGNA_PISA,2025/26,2025-10-05,,Rosario Abisso,Bologna,Pisa,4,0,24,2,7,0,2,2,16,12,0,1,0,1,full_time
I1_20251005_FIORENTI_ROMA,2025/26,2025-10-05,,Andrea Colombo,Fiorentina,Roma,1,2,11,8,3,3,3,4,19,21,2,3,0,0,full_time
I1_20251005_NAPOLI_GENOA,2025/26,2025-10-05,,Federico La Penna,Napoli,Genoa,2,1,12,6,5,1,7,5,16,15,1,3,0,0,full_time
I1_20251005_JUVENTUS_MILAN,2025/26,2025-10-05,,Marco Guida,Juventus,Milan,0,0,12,13,3,4,6,0,15,8,2,2,0,0,full_time
I1_20251018_LECCE_SASSUOLO,2025/26,2025-10-18,,Valerio Crezzini,Lecce,Sassuolo,0,0,11,9,2,2,6,4,16,14,2,2,0,0,full_time
I1_20251018_PISA_VERONA,2025/26,2025-10-18,,Marco Guida,Pisa,Verona,0,0,7,15,0,3,3,8,8,14,4,2,0,0,full_time
I1_20251018_TORINO_NAPOLI,2025/26,2025-10-18,,Matteo Marcenaro,Torino,Napoli,1,0,12,22,2,5,3,11,9,9,1,2,0,0,full_time
I1_20251018_ROMA_INTER,2025/26,2025-10-18,,Davide Massa,Roma,Inter,0,1,15,12,5,3,4,5,18,29,4,3,0,0,full_time
I1_20251019_COMO_JUVENTUS,2025/26,2025-10-19,,Giovanni Ayroldi,Como,Juventus,2,0,12,15,6,3,4,1,17,15,3,1,0,0,full_time
I1_20251019_CAGLIARI_BOLOGNA,2025/26,2025-10-19,,Matteo Marchetti,Cagliari,Bologna,0,2,4,10,3,7,2,7,15,22,1,3,0,0,full_time
I1_20251019_GENOA_PARMA,2025/26,2025-10-19,,Simone Sozza,Genoa,Parma,0,0,23,1,7,0,3,0,15,13,2,5,0,1,full_time
I1_20251019_ATALANTA_LAZIO,2025/26,2025-10-19,,Giuseppe Collu,Atalanta,Lazio,0,0,16,4,6,1,7,1,10,5,4,0,0,0,full_time
I1_20251019_MILAN_FIORENTI,2025/26,2025-10-19,,Livio Marinelli,Milan,Fiorentina,2,1,14,5,4,1,1,3,14,12,3,3,0,0,full_time
I1_20251020_CREMONES_UDINESE,2025/26,2025-10-20,,Michael Fabbri,Cremonese,Udinese,1,1,11,8,4,1,5,4,15,14,4,2,0,0,full_time
I1_20251024_MILAN_PISA,2025/26,2025-10-24,,Luca Zufferli,Milan,Pisa,2,2,20,8,7,2,6,2,8,21,1,3,0,0,full_time
I1_20251025_PARMA_COMO,2025/26,2025-10-25,,Daniele Chiffi,Parma,Como,0,0,10,6,3,2,3,3,7,14,0,1,0,0,full_time
I1_20251025_UDINESE_LECCE,2025/26,2025-10-25,,Ermanno Feliciani,Udinese,Lecce,3,2,8,13,4,3,4,9,12,12,2,2,0,0,full_time
I1_20251025_NAPOLI_INTER,2025/26,2025-10-25,,Maurizio Mariani,Napoli,Inter,3,1,7,15,3,3,1,4,15,10,2,1,0,0,full_time
I1_20251025_CREMONES_ATALANTA,2025/26,2025-10-25,,Alberto Arena,Cremonese,Atalanta,1,1,9,20,5,6,2,10,6,8,3,1,0,0,full_time
I1_20251026_TORINO_GENOA,2025/26,2025-10-26,,Kevin Bonacina,Torino,Genoa,2,1,13,11,6,3,9,1,14,9,2,2,0,0,full_time
I1_20251026_SASSUOLO_ROMA,2025/26,2025-10-26,,Gianluca Manganiello,Sassuolo,Roma,0,1,11,15,1,8,6,6,18,16,3,2,0,0,full_time
I1_20251026_VERONA_CAGLIARI,2025/26,2025-10-26,,Federico Dionisi,Verona,Cagliari,2,2,10,7,6,3,3,2,16,12,3,4,0,0,full_time
I1_20251026_FIORENTI_BOLOGNA,2025/26,2025-10-26,,Federico La Penna,Fiorentina,Bologna,2,2,19,6,7,3,5,6,13,20,3,5,0,1,full_time
I1_20251026_LAZIO_JUVENTUS,2025/26,2025-10-26,,Andrea Colombo,Lazio,Juventus,1,0,13,14,3,5,2,5,11,18,2,4,0,0,full_time
I1_20251028_LECCE_NAPOLI,2025/26,2025-10-28,,Giuseppe Collu,Lecce,Napoli,0,1,7,14,2,3,3,5,10,14,2,1,0,0,full_time
I1_20251028_ATALANTA_MILAN,2025/26,2025-10-28,,Daniele Doveri,Atalanta,Milan,1,1,17,6,3,1,9,4,9,8,1,3,0,0,full_time
I1_20251029_COMO_VERONA,2025/26,2025-10-29,,Matteo Marcenaro,Como,Verona,3,1,15,13,5,9,1,3,11,21,1,4,0,0,full_time
I1_20251029_JUVENTUS_UDINESE,2025/26,2025-10-29,,Marco Di Bello,Juventus,Udinese,3,1,25,8,11,2,8,4,12,13,1,4,0,0,full_time
I1_20251029_ROMA_PARMA,2025/26,2025-10-29,,Valerio Crezzini,Roma,Parma,2,1,18,8,6,5,9,2,8,9,0,3,0,0,full_time
I1_20251029_BOLOGNA_TORINO,2025/26,2025-10-29,,Giovanni Ayroldi,Bologna,Torino,0,0,11,8,2,2,3,3,11,20,2,3,0,0,full_time
I1_20251029_GENOA_CREMONES,2025/26,2025-10-29,,Rosario Abisso,Genoa,Cremonese,0,2,16,12,1,4,7,3,16,13,3,1,0,0,full_time
I1_20251029_INTER_FIORENTI,2025/26,2025-10-29,,Simone Sozza,Inter,Fiorentina,3,0,22,10,8,2,8,5,11,16,1,2,0,1,full_time
I1_20251030_CAGLIARI_SASSUOLO,2025/26,2025-10-30,,Luca Pairetto,Cagliari,Sassuolo,1,2,8,12,1,4,6,7,20,21,4,4,0,0,full_time
I1_20251030_PISA_LAZIO,2025/26,2025-10-30,,Davide Massa,Pisa,Lazio,0,0,10,11,2,6,3,1,16,12,2,2,0,0,full_time
I1_20251101_UDINESE_ATALANTA,2025/26,2025-11-01,,Michael Fabbri,Udinese,Atalanta,1,0,11,5,5,0,5,4,14,11,1,3,0,0,full_time
I1_20251101_NAPOLI_COMO,2025/26,2025-11-01,,Luca Zufferli,Napoli,Como,0,0,13,13,8,2,4,2,15,16,3,2,0,0,full_time
I1_20251101_CREMONES_JUVENTUS,2025/26,2025-11-01,,Daniele Chiffi,Cremonese,Juventus,1,2,9,15,2,5,2,3,10,14,1,0,0,0,full_time
I1_20251102_VERONA_INTER,2025/26,2025-11-02,,Daniele Doveri,Verona,Inter,1,2,8,21,2,6,4,8,15,4,2,1,0,0,full_time
I1_20251102_FIORENTI_LECCE,2025/26,2025-11-02,,Antonio Rapuano,Fiorentina,Lecce,0,1,15,11,4,4,4,4,14,21,4,1,0,0,full_time
I1_20251102_TORINO_PISA,2025/26,2025-11-02,,Alberto Arena,Torino,Pisa,2,2,15,11,3,3,4,2,14,8,2,1,0,0,full_time
I1_20251102_PARMA_BOLOGNA,2025/26,2025-11-02,,Kevin Bonacina,Parma,Bologna,1,3,7,22,1,6,1,5,16,15,3,2,1,0,full_time
I1_20251102_MILAN_ROMA,2025/26,2025-11-02,,Marco Guida,Milan,Roma,1,0,17,20,8,6,7,8,12,13,1,5,0,0,full_time
I1_20251103_SASSUOLO_GENOA,2025/26,2025-11-03,,Ermanno Feliciani,Sassuolo,Genoa,1,2,13,16,4,5,3,7,13,13,1,3,0,0,full_time
I1_20251103_LAZIO_CAGLIARI,2025/26,2025-11-03,,Juan Luca Sacchi,Lazio,Cagliari,2,0,8,17,3,5,7,5,8,18,0,2,0,0,full_time
I1_20251107_PISA_CREMONES,2025/26,2025-11-07,,Matteo Marcenaro,Pisa,Cremonese,1,0,14,13,6,3,4,5,11,17,4,2,0,0,full_time
I1_20251108_COMO_CAGLIARI,2025/26,2025-11-08,,Ivano Pezzuto,Como,Cagliari,0,0,10,4,6,2,10,0,21,15,3,1,0,0,full_time
I1_20251108_LECCE_VERONA,2025/26,2025-11-08,,Rosario Abisso,Lecce,Verona,0,0,11,5,6,2,7,2,10,18,1,4,0,0,full_time
I1_20251108_JUVENTUS_TORINO,2025/26,2025-11-08,,Luca Zufferli,Juventus,Torino,0,0,22,8,6,3,6,2,9,4,0,1,0,0,full_time
I1_20251108_PARMA_MILAN,2025/26,2025-11-08,,Marco Di Bello,Parma,Milan,2,2,14,10,4,5,4,3,14,10,1,1,0,0,full_time
I1_20251109_ATALANTA_SASSUOLO,2025/26,2025-11-09,,Valerio Crezzini,Atalanta,Sassuolo,0,3,14,8,2,4,4,1,9,8,0,2,0,0,full_time
I1_20251109_BOLOGNA_NAPOLI,2025/26,2025-11-09,,Daniele Chiffi,Bologna,Napoli,2,0,11,4,4,1,5,4,14,15,1,3,0,0,full_time
I1_20251109_GENOA_FIORENTI,2025/26,2025-11-09,,Marco Guida,Genoa,Fiorentina,2,2,10,7,6,3,3,7,20,15,2,3,0,0,full_time
